15900,7.000000,45.000000
16000,6.000000,49.000000
16100,6.000000,45.000000
16200,3.000000,28.000000
16300,4.000000,44.000000
16400,3.000000,25.000000
16500,2.000000,24.000000
16600,4.000000,32.000000
16700,6.000000,34.000000
16800,5.000000,48.000000
16900,4.000000,30.000000
17000,2.000000,27.000000
17100,4.000000,33.000000
17200,3.000000,31.000000
17300,5.000000,38.000000
17400,4.000000,35.000000
17500,5.000000,45.000000
17600,4.000000,33.000000
17700,3.000000,31.000000
17800,3.000000,38.000000
17900,4.000000,40.000000
18000,3.000000,32.000000
18100,3.000000,29.000000
18200,4.000000,38.000000
18300,5.000000,53.000000
18400,4.000000,32.000000
18500,3.000000,33.000000
18600,3.000000,30.000000
18700,5.000000,42.000000
18800,3.000000,34.000000
18900,4.000000,56.000000
19000,4.000000,56.000000
19100,8.000000,65.000000
19200,2.000000,41.000000
19300,5.000000,50.000000
19400,3.000000,41.000000
19500,5.000000,43.000000
19600,4.000000,84.000000
19700,8.000000,74.000000
19800,9.000000,62.000000
19900,8.000000,82.000000
20000,4.000000,37.000000
20100,3.000000,74.000000
20200,4.000000,91.000000
20300,10.000000,117.000000
20400,10.000000,111.000000
20500,10.000000,117.000000
20600,7.000000,113.000000
20700,8.000000,92.000000
20800,10.000000,129.000000
20900,11.000000,120.000000
21000,10.000000,126.000000
21100,11.000000,121.000000
21200,11.000000,125.000000
21300,10.000000,121.000000
21400,10.000000,144.000000
21500,12.000000,129.000000
21600,10.000000,142.000000
21700,11.000000,155.000000
21800,12.000000,147.000000
21900,11.000000,143.000000
22000,11.000000,130.000000
22100,12.000000,136.000000
22200,11.000000,145.000000
22300,10.000000,123.000000
22400,11.000000,155.000000
22500,12.000000,150.000000
22600,12.000000,199.000000
22700,11.000000,131.000000
22800,12.000000,154.000000
22900,12.000000,141.000000
23000,11.000000,135.000000
23100,12.000000,164.000000
23200,11.000000,157.000000
23300,11.000000,157.000000
23400,16.000000,181.000000
23500,12.000000,154.000000
23600,11.000000,174.000000
23700,13.000000,188.000000
23800,12.000000,181.000000
23900,12.000000,153.000000
24000,13.000000,171.000000
24100,12.000000,142.000000
24200,9.000000,193.000000
24300,12.000000,156.000000
24400,13.000000,197.000000
24500,12.000000,179.000000
24600,13.000000,184.000000
24700,13.000000,189.000000
24800,12.000000,142.000000
24900,7.000000,187.000000
25000,12.000000,147.000000
25100,12.000000,205.000000
25200,12.000000,190.000000
25300,12.000000,202.000000
25400,13.000000,198.000000
25500,13.000000,196.000000
25600,13.000000,220.000000
25700,12.000000,185.000000
25800,12.000000,200.000000
25900,14.000000,209.000000
26000,13.000000,210.000000
26100,16.000000,219.000000
26200,13.000000,143.000000
26300,17.000000,271.000000
26400,14.000000,192.000000
26500,13.000000,215.000000
26600,13.000000,238.000000
26700,13.000000,241.000000
26800,13.000000,266.000000
26900,17.000000,230.000000
27000,13.000000,230.000000
27100,14.000000,230.000000
27200,13.000000,238.000000
27300,12.000000,232.000000
27400,13.000000,252.000000
27500,14.000000,249.000000
27600,13.000000,265.000000
27700,14.000000,232.000000
27800,12.000000,238.000000
27900,14.000000,246.000000
28000,15.000000,259.000000
28100,13.000000,270.000000
28200,14.000000,222.000000
28300,15.000000,226.000000
28400,15.000000,258.000000
28500,16.000000,226.000000
28600,15.000000,288.000000
28700,14.000000,277.000000
28800,12.000000,254.000000
28900,15.000000,199.000000
29000,11.000000,226.000000
29100,10.000000,199.000000
29200,16.000000,181.000000
29300,13.000000,224.000000
29400,15.000000,252.000000
29500,11.000000,230.000000
29600,15.000000,246.000000
29700,16.000000,229.000000
29800,15.000000,299.000000
29900,14.000000,309.000000
30000,14.000000,248.000000
30100,17.000000,284.000000
30200,15.000000,299.000000
30300,15.000000,261.000000
30400,16.000000,326.000000
30500,16.000000,260.000000
30600,15.000000,328.000000
30700,18.000000,310.000000
30800,15.000000,260.000000
30900,14.000000,307.000000
31000,16.000000,276.000000
31100,15.000000,345.000000
31200,14.000000,307.000000
31300,16.000000,301.000000
31400,15.000000,309.000000
31500,16.000000,327.000000
31600,16.000000,306.000000
31700,16.000000,321.000000
31800,16.000000,368.000000
31900,16.000000,336.000000
32000,17.000000,349.000000
32100,9.000000,345.000000
32200,16.000000,344.000000
32300,16.000000,368.000000
32400,16.000000,270.000000
32500,18.000000,374.000000
32600,16.000000,308.000000
32700,16.000000,395.000000
32800,15.000000,372.000000
32900,19.000000,388.000000
33000,16.000000,386.000000
33100,17.000000,329.000000
33200,18.000000,361.000000
33300,18.000000,400.000000
33400,16.000000,399.000000
33500,11.000000,368.000000
33600,16.000000,378.000000
33700,17.000000,413.000000
33800,17.000000,388.000000
33900,16.000000,391.000000
34000,18.000000,385.000000
34100,17.000000,424.000000
34200,16.000000,396.000000
34300,14.000000,394.000000
34400,21.000000,447.000000
34500,19.000000,398.000000
34600,17.000000,436.000000
34700,19.000000,289.000000
34800,16.000000,414.000000
34900,17.000000,359.000000
35000,18.000000,387.000000
35100,20.000000,412.000000
35200,20.000000,480.000000
35300,19.000000,456.000000
35400,18.000000,429.000000
35500,20.000000,434.000000
35600,11.000000,452.000000
35700,18.000000,463.000000
35800,16.000000,495.000000
35900,21.000000,420.000000
36000,17.000000,313.000000
36100,20.000000,418.000000
36200,24.000000,392.000000
36300,18.000000,439.000000
36400,15.000000,485.000000
36500,21.000000,452.000000
36600,20.000000,576.000000
36700,18.000000,466.000000
36800,20.000000,426.000000
36900,18.000000,503.000000
37000,19.000000,521.000000
37100,19.000000,548.000000
37200,25.000000,366.000000
37300,19.000000,478.000000
37400,22.000000,405.000000
37500,18.000000,454.000000
37600,24.000000,601.000000
37700,19.000000,559.000000
37800,19.000000,533.000000
37900,18.000000,572.000000
38000,25.000000,476.000000
38100,18.000000,581.000000
38200,21.000000,529.000000
38300,22.000000,466.000000
38400,20.000000,586.000000
38500,21.000000,478.000000
38600,25.000000,391.000000
38700,21.000000,495.000000
38800,20.000000,523.000000
38900,20.000000,630.000000
39000,16.000000,581.000000
39100,20.000000,590.000000
39200,16.000000,475.000000
39300,19.000000,510.000000
39400,20.000000,612.000000
39500,20.000000,661.000000
39600,20.000000,635.000000
39700,14.000000,463.000000
39800,19.000000,509.000000
39900,17.000000,644.000000
40000,20.000000,497.000000
40100,22.000000,655.000000
40200,18.000000,525.000000
40300,21.000000,666.000000
40400,22.000000,551.000000
40500,21.000000,507.000000
40600,20.000000,704.000000
40700,31.000000,726.000000
40800,21.000000,685.000000
40900,19.000000,430.000000
41000,22.000000,535.000000
41100,18.000000,515.000000
41200,21.000000,534.000000
41300,25.000000,707.000000
41400,22.000000,739.000000
41500,21.000000,766.000000
41600,21.000000,682.000000
41700,22.000000,538.000000
41800,27.000000,762.000000
41900,21.000000,735.000000
42000,19.000000,782.000000
42100,17.000000,732.000000
42200,22.000000,501.000000
42300,22.000000,571.000000
42400,23.000000,543.000000
42500,23.000000,736.000000
42600,19.000000,757.000000
42700,22.000000,525.000000
42800,18.000000,831.000000
42900,22.000000,525.000000
43000,24.000000,552.000000
43100,23.000000,823.000000
43200,22.000000,814.000000
43300,11.000000,765.000000
43400,15.000000,590.000000
43500,23.000000,435.000000
43600,23.000000,486.000000
43700,10.000000,588.000000
43800,22.000000,841.000000
43900,23.000000,851.000000
44000,22.000000,875.000000
44100,23.000000,873.000000
44200,22.000000,593.000000
44300,23.000000,910.000000
44400,24.000000,838.000000
44500,24.000000,645.000000
44600,23.000000,856.000000
44700,25.000000,635.000000
44800,29.000000,697.000000
44900,22.000000,627.000000
45000,24.000000,574.000000
45100,26.000000,937.000000
45200,23.000000,908.000000
45300,24.000000,889.000000
45400,28.000000,686.000000
45500,23.000000,777.000000
45600,19.000000,927.000000
45700,26.000000,942.000000
45800,24.000000,999.000000
45900,23.000000,650.000000
46000,23.000000,608.000000
46100,24.000000,911.000000
46200,23.000000,633.000000
46300,27.000000,934.000000
46400,20.000000,649.000000
46500,23.000000,940.000000
46600,22.000000,696.000000
46700,26.000000,632.000000
46800,24.000000,1022.000000
46900,22.000000,680.000000
47000,26.000000,1005.000000
47100,25.000000,671.000000
47200,28.000000,696.000000
47300,25.000000,646.000000
47400,25.000000,668.000000
47500,31.000000,548.000000
47600,25.000000,885.000000
47700,24.000000,1038.000000
47800,18.000000,698.000000
47900,27.000000,709.000000
48000,24.000000,1072.000000
48100,28.000000,688.000000
48200,20.000000,1090.000000
48300,24.000000,651.000000
48400,25.000000,749.000000
48500,24.000000,721.000000
48600,25.000000,663.000000
48700,19.000000,672.000000
48800,26.000000,1099.000000
48900,25.000000,792.000000
49000,25.000000,1093.000000
49100,26.000000,1136.000000
49200,26.000000,712.000000
49300,27.000000,1166.000000
49400,26.000000,891.000000
49500,21.000000,1077.000000
49600,17.000000,804.000000
49700,26.000000,738.000000
49800,20.000000,680.000000
49900,28.000000,759.000000
50000,28.000000,1128.000000
50100,26.000000,660.000000
50200,29.000000,1097.000000
50300,24.000000,563.000000
50400,27.000000,714.000000
50500,23.000000,1224.000000
50600,23.000000,602.000000
50700,27.000000,785.000000
50800,28.000000,1186.000000
50900,26.000000,1290.000000
51000,26.000000,757.000000
51100,25.000000,796.000000
51200,23.000000,692.000000
51300,30.000000,1353.000000
51400,30.000000,874.000000
51500,27.000000,1280.000000
51600,27.000000,883.000000
51700,22.000000,1060.000000
51800,21.000000,1415.000000
51900,27.000000,770.000000
52000,28.000000,1403.000000
52100,29.000000,695.000000
52200,28.000000,797.000000
52300,26.000000,1354.000000
52400,28.000000,753.000000
52500,27.000000,1333.000000
52600,31.000000,767.000000
52700,29.000000,1305.000000
52800,27.000000,791.000000
52900,28.000000,855.000000
53000,28.000000,1408.000000
53100,25.000000,866.000000
53200,27.000000,1366.000000
53300,25.000000,854.000000
53400,29.000000,762.000000
53500,29.000000,886.000000
53600,40.000000,918.000000
53700,30.000000,949.000000
53800,30.000000,1466.000000
53900,27.000000,743.000000
54000,30.000000,837.000000
54100,32.000000,1039.000000
54200,29.000000,877.000000
54300,37.000000,1593.000000
54400,36.000000,960.000000
54500,29.000000,1602.000000
54600,29.000000,912.000000
54700,31.000000,883.000000
54800,22.000000,974.000000
54900,29.000000,1598.000000
55000,27.000000,965.000000
55100,27.000000,1493.000000
55200,35.000000,1059.000000
55300,32.000000,941.000000
55400,32.000000,968.000000
55500,35.000000,1697.000000
55600,22.000000,1008.000000
55700,23.000000,728.000000
55800,30.000000,1001.000000
55900,26.000000,1051.000000
56000,30.000000,1033.000000
56100,28.000000,1020.000000
56200,30.000000,752.000000
56300,23.000000,1500.000000
56400,37.000000,1077.000000
56500,29.000000,1087.000000
56600,34.000000,1440.000000
56700,25.000000,1061.000000
56800,28.000000,1220.000000
56900,31.000000,1078.000000
57000,33.000000,1232.000000
57100,31.000000,1020.000000
57200,33.000000,1783.000000
57300,35.000000,1017.000000
57400,33.000000,1088.000000
57500,32.000000,963.000000
57600,30.000000,1874.000000
57700,29.000000,1190.000000
57800,36.000000,979.000000
57900,32.000000,1640.000000
58000,33.000000,1106.000000
58100,34.000000,1977.000000
58200,33.000000,1044.000000
58300,26.000000,1193.000000
58400,33.000000,1982.000000
58500,34.000000,1130.000000
58600,31.000000,1234.000000
58700,33.000000,933.000000
58800,30.000000,1104.000000
58900,35.000000,862.000000
59000,9.000000,349.000000
59100,30.000000,838.000000
59200,25.000000,1699.000000
59300,32.000000,856.000000
59400,29.000000,1841.000000
59500,32.000000,1228.000000
59600,30.000000,1079.000000
59700,30.000000,1203.000000
59800,30.000000,991.000000
59900,30.000000,2163.000000
60000,31.000000,1096.000000
60100,33.000000,1199.000000
60200,32.000000,1589.000000
60300,27.000000,1102.000000
60400,38.000000,1307.000000
60500,33.000000,1158.000000
60600,35.000000,1141.000000
60700,16.000000,1166.000000
60800,34.000000,2138.000000
60900,33.000000,1028.000000
61000,32.000000,1084.000000
61100,33.000000,992.000000
61200,32.000000,2028.000000
61300,38.000000,1426.000000
61400,26.000000,1109.000000
61500,33.000000,1293.000000
61600,28.000000,1066.000000
61700,29.000000,2025.000000
61800,34.000000,1108.000000
61900,34.000000,874.000000
62000,23.000000,1751.000000
62100,33.000000,1117.000000
62200,32.000000,1239.000000
62300,36.000000,1166.000000
62400,34.000000,1294.000000
62500,35.000000,941.000000
62600,18.00000
